step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.32435,0.12209,0.3563,0.90683,0.27213,0.64769,0.00052,0.35257
1,,0.23885,0.03659,0.2918,0.86383,0.24363,0.60469,-0.06398,0.26707
2,7,0.15335,-0.04891,0.2273,0.82083,0.21513,0.56169,1.0,0.18157
3,2,0.06785,1.0,0.1628,0.77783,0.18663,0.51869,0.9355,0.09607
4,,-0.01765,0.9145,0.0983,0.73483,0.15813,0.47569,0.871,0.01057
5,1,1.0,0.829,0.0338,0.69183,0.12963,0.43269,0.8065,-0.07493
6,8,0.9145,0.7435,-0.0307,0.64883,0.10113,0.38969,0.742,1.0
7,3,0.829,0.658,1.0,0.60583,0.07263,0.34669,0.6775,0.9145
8,,0.7435,0.5725,0.9355,0.56283,0.04413,0.30369,0.613,0.829
9,,0.658,0.487,0.871,0.51983,0.01563,0.26069,0.5485,0.7435
10,,0.5725,0.4015,0.8065,0.47683,-0.01287,0.21769,0.484,0.658
11,5,0.487,0.316,0.742,0.43383,1.0,0.17469,0.4195,0.5725
12,,0.4015,0.2305,0.6775,0.39083,0.9715,0.13169,0.355,0.487
13,,0.316,0.145,0.613,0.34783,0.943,0.08869,0.2905,0.4015
14,,0.2305,0.0595,0.5485,0.30483,0.9145,0.04569,0.226,0.316
15,,0.145,-0.026,0.484,0.26183,0.886,0.00269,0.1615,0.2305
16,2,0.0595,1.0,0.4195,0.21883,0.8575,-0.04031,0.097,0.145
17,6,-0.026,0.9145,0.355,0.17583,0.829,1.0,0.0325,0.0595
18,1,1.0,0.829,0.2905,0.13283,0.8005,0.957,-0.032,-0.026
19,7,0.9145,0.7435,0.226,0.08983,0.772,0.914,1.0,-0.1115
20,8,0.829,0.658,0.1615,0.04683,0.7435,0.871,0.9355,1.0
21,,0.7435,0.5725,0.097,0.00383,0.715,0.828,0.871,0.9145
22,,0.658,0.487,0.0325,-0.03917,0.6865,0.785,0.8065,0.829
23,4,0.5725,0.4015,-0.032,1.0,0.658,0.742,0.742,0.7435
24,3,0.487,0.316,1.0,0.957,0.6295,0.699,0.6775,0.658
25,,0.4015,0.2305,0.9355,0.914,0.601,0.656,0.613,0.5725
26,,0.316,0.145,0.871,0.871,0.5725,0.613,0.5485,0.487
27,,0.2305,0.0595,0.8065,0.828,0.544,0.57,0.484,0.4015
28,,0.145,-0.026,0.742,0.785,0.5155,0.527,0.4195,0.316
29,2,0.0595,1.0,0.6775,0.742,0.487,0.484,0.355,0.2305
30,,-0.026,0.9145,0.613,0.699,0.4585,0.441,0.2905,0.145
31,1,1.0,0.829,0.5485,0.656,0.43,0.398,0.226,0.0595
32,,0.9145,0.7435,0.484,0.613,0.4015,0.355,0.1615,-0.026
33,8,0.829,0.658,0.4195,0.57,0.373,0.312,0.097,1.0
34,,0.7435,0.5725,0.355,0.527,0.3445,0.269,0.0325,0.9145
35,,0.658,0.487,0.2905,0.484,0.316,0.226,-0.032,0.829
