step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.04951,-0.13611,-0.41754,0.22371,-0.72101,-0.41571,-0.26728,-0.08786
1,5,-0.00049,-0.20379,-0.49254,0.15603,1.0,-0.44803,-0.29228,-0.12018
2,3,-0.05049,-0.27147,1.0,0.08835,0.95,-0.48035,-0.31728,-0.1525
3,6,-0.10049,-0.33915,0.925,0.02067,0.9,1.0,-0.34228,-0.18482
4,7,-0.15049,-0.40683,0.85,-0.04701,0.85,0.96768,1.0,-0.21714
5,2,-0.20049,1.0,0.775,-0.11469,0.8,0.93536,0.975,-0.24946
6,8,-0.25049,0.93232,0.7,-0.18237,0.75,0.90304,0.95,1.0
7,1,1.0,0.86464,0.625,-0.25005,0.7,0.87072,0.925,0.96768
8,4,0.95,0.79696,0.55,1.0,0.65,0.8384,0.9,0.93536
9,,0.9,0.72928,0.475,0.93232,0.6,0.80608,0.875,0.90304
10,,0.85,0.6616,0.4,0.86464,0.55,0.77376,0.85,0.87072
11,,0.8,0.59392,0.325,0.79696,0.5,0.74144,0.825,0.8384
12,,0.75,0.52624,0.25,0.72928,0.45,0.70912,0.8,0.80608
13,,0.7,0.45856,0.175,0.6616,0.4,0.6768,0.775,0.77376
14,,0.65,0.39088,0.1,0.59392,0.35,0.64448,0.75,0.74144
15,,0.6,0.3232,0.025,0.52624,0.3,0.61216,0.725,0.70912
16,,0.55,0.25552,-0.05,0.45856,0.25,0.57984,0.7,0.6768
17,3,0.5,0.18784,1.0,0.39088,0.2,0.54752,0.675,0.64448
18,,0.45,0.12016,0.925,0.3232,0.15,0.5152,0.65,0.61216
19,,0.4,0.05248,0.85,0.25552,0.1,0.48288,0.625,0.57984
20,,0.35,-0.0152,0.775,0.18784,0.05,0.45056,0.6,0.54752
21,2,0.3,1.0,0.7,0.12016,0.0,0.41824,0.575,0.5152
22,,0.25,0.93232,0.625,0.05248,-0.05,0.38592,0.55,0.48288
23,5,0.2,0.86464,0.55,-0.0152,1.0,0.3536,0.525,0.45056
24,4,0.15,0.79696,0.475,1.0,0.95,0.32128,0.5,0.41824
25,,0.1,0.72928,0.4,0.93232,0.9,0.28896,0.475,0.38592
26,,0.05,0.6616,0.325,0.86464,0.85,0.25664,0.45,0.3536
27,,0.0,0.59392,0.25,0.79696,0.8,0.22432,0.425,0.32128
28,,-0.05,0.52624,0.175,0.72928,0.75,0.192,0.4,0.28896
29,1,1.0,0.45856,0.1,0.6616,0.7,0.15968,0.375,0.25664
30,,0.95,0.39088,0.025,0.59392,0.65,0.12736,0.35,0.22432
